generation,rmse,Q_0,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,R_odom_0,R_odom_1,R_odom_2,R_odom_3,R_imu_0,R_imu_1,R_imu_2,R_imu_3
75,0.2241,467.5851,107.6363,126.3757,615.2602,254.5396,634.0776,36.7195,198.7622,73.1029,284.3047,367.0036,925.0564,351.4985,156.372,163.3346,31.2008
75,0.224,679.7301,126.4751,134.8145,525.3328,206.9269,645.7466,17.5634,166.8839,74.4136,264.1613,310.9368,906.5234,348.6432,120.3645,142.761,79.2409
75,0.2307,467.6138,126.4751,214.2289,525.3328,174.958,506.2034,22.9673,164.0138,71.3393,236.2538,310.9368,939.6434,364.6106,106.3717,241.4459,79.2409
75,0.2242,800.1834,143.5251,214.2289,616.9516,211.2816,163.1449,25.3062,133.9054,66.6146,231.9111,291.2197,934.3722,402.6904,155.036,124.4935,63.1062
75,0.2247,807.6093,207.0749,233.2521,562.0852,187.213,742.3834,17.8548,117.5388,80.4581,258.6167,389.2833,869.7366,330.1542,150.9323,219.0032,43.76
75,0.2247,807.6093,145.3092,214.2289,616.9516,211.2816,163.1449,25.3062,187.2494,73.5151,223.3827,287.5819,980.7833,388.4686,113.1719,160.3463,63.1062
75,0.2241,679.7301,148.8982,134.8145,578.9043,248.7747,645.7466,41.6671,164.0138,71.3393,281.722,379.1198,933.3735,365.3844,142.0862,165.778,42.431
75,0.2372,465.3862,133.8386,179.2957,659.078,165.5592,707.891,22.4492,200.0859,75.5944,262.3254,309.6885,886.2636,523.5866,96.0815,58.324,46.4174
75,0.226,733.5391,132.3154,114.4212,519.4315,182.2777,179.601,25.909,125.3359,71.5046,238.0061,205.2136,911.0052,418.817,161.0406,127.3131,81.1677
75,0.2251,467.6138,145.3092,214.2289,627.7043,174.958,506.2034,22.9673,164.0138,71.3393,236.2538,379.1198,724.2896,330.1542,102.4463,142.761,38.781
75,0.2276,674.9826,170.0907,115.2538,597.1663,167.3291,732.5578,41.4664,117.8803,76.3974,302.1167,395.1722,750.7299,324.0483,102.895,123.1496,43.7523
75,0.225,620.9787,145.3092,214.2289,579.7854,211.2816,506.2034,39.3747,117.5388,78.3306,324.5222,373.7688,933.3735,376.0309,106.3717,142.761,44.7628
76,0.2239,700.3818,145.3092,270.5266,616.9516,211.2816,703.7599,18.4639,123.4804,73.5151,248.6155,339.8672,980.7833,379.8054,150.9906,160.3463,45.0157
76,0.2372,467.6138,126.4751,214.2289,525.3328,165.5592,506.2034,22.4492,164.0138,75.5944,236.2538,309.6885,939.6434,523.5866,106.3717,58.324,46.4174
76,0.2372,618.3075,129.08,179.2957,538.909,165.5592,197.6118,22.4492,173.8963,72.3473,245.1428,309.6885,886.2636,523.5866,133.197,58.324,46.4174
76,0.2241,467.5851,145.3092,126.3757,616.9516,254.5396,506.2034,36.7195,198.7622,73.5151,284.3047,367.0036,980.7833,388.4686,156.372,163.3346,31.2008
76,0.2259,807.6093,172.3876,214.2289,627.7043,174.958,425.2374,41.6671,164.0138,71.4923,236.2538,389.2833,869.7366,364.6106,102.4463,241.4459,79.2409
76,0.2239,758.9977,225.2934,234.9592,565.9014,255.5776,637.3161,17.7227,203.3488,70.0612,283.1083,394.765,903.818,448.7662,153.31,191.0913,49.7037
76,0.2274,674.9826,143.5251,214.2289,616.9516,167.3291,732.5578,41.4664,117.8803,66.6146,231.9111,395.1722,934.3722,402.6904,102.895,124.4935,63.1062
76,0.224,807.6093,126.4751,180.0366,525.3328,211.2816,506.2034,22.9673,164.0138,71.3393,248.6155,339.8672,980.7833,388.4686,106.3717,160.3463,79.2409
76,0.2403,674.9826,145.3092,214.2289,509.651,198.5523,732.5578,25.5208,133.9054,76.3974,302.1167,395.1722,934.3722,418.6456,155.036,64.242,43.7523
76,0.2372,465.3862,133.8386,179.2957,525.3328,165.5592,707.891,17.5634,166.8839,74.4136,264.1613,309.6885,886.2636,348.6432,96.0815,58.324,46.4174
76,0.2243,590.8128,189.9511,204.7813,536.5545,166.3089,685.4874,24.2693,108.1147,76.6132,271.3304,419.0436,974.244,303.9444,141.5432,223.1634,43.9632
76,0.2254,807.6093,145.3092,180.0366,616.9516,211.2816,506.2034,25.3062,123.4804,66.6146,231.9111,339.8672,934.3722,402.6904,150.9906,124.4935,63.1062
76,0.2242,800.1834,143.5251,214.2289,616.9516,211.2816,163.1449,25.3062,133.9054,78.3306,231.9111,291.2197,934.3722,379.8054,155.036,124.4935,44.7628
76,0.2241,807.6093,170.0907,115.2538,627.7043,174.958,732.5578,41.6671,131.6903,76.3974,302.1167,389.2833,869.7366,330.1542,102.895,198.4409,45.5566
76,0.2241,800.1834,145.3092,214.2289,579.7854,211.2816,163.1449,39.3747,133.9054,78.3306,324.5222,291.2197,934.3722,402.6904,106.3717,142.761,63.1062
76,0.2251,807.6093,145.3092,180.0366,616.9516,174.958,506.2034,18.4639,123.4804,73.5151,216.928,339.8672,980.7833,388.4686,102.4463,198.4409,45.5566
76,0.2248,697.9829,127.4213,131.6168,693.2829,170.0509,174.9874,21.6871,112.9231,79.5034,245.1834,234.1132,1000.0,365.4953,170.2811,132.6686,87.2072
76,0.2265,679.7301,132.3154,134.8145,578.9043,248.7747,645.7466,25.909,164.0138,71.3393,238.0061,379.1198,933.3735,418.817,142.0862,127.3131,81.1677
76,0.2241,679.7301,148.8982,134.8145,659.078,165.5592,707.891,41.6671,164.0138,71.3393,262.3254,379.1198,886.2636,365.3844,96.0815,165.778,42.431
76,0.2245,700.3818,170.0907,270.5266,616.9516,167.3291,732.5578,41.4664,123.4804,76.3974,302.1167,395.1722,980.7833,324.0483,102.895,160.3463,45.0157
77,0.2239,758.9977,225.2934,234.9592,565.9014,255.5776,637.3161,17.7227,203.3488,70.0612,283.1083,394.765,903.818,448.7662,153.31,191.0913,49.7037
77,0.2288,590.8128,126.4751,214.2289,536.5545,166.3089,506.2034,22.4492,164.0138,75.5944,236.2538,309.6885,974.244,303.9444,141.5432,223.1634,46.4174
77,0.2243,679.7301,148.8982,115.2538,659.078,165.5592,707.891,41.6671,131.6903,76.3974,302.1167,389.2833,869.7366,365.3844,96.0815,165.778,45.5566
77,0.2241,465.3862,148.8982,134.8145,659.078,165.5592,707.891,41.6671,166.8839,71.3393,262.3254,379.1198,886.2636,348.6432,96.0815,165.778,42.431
77,0.225,590.8128,189.9511,204.7813,536.5545,166.3089,732.5578,41.6671,131.6903,76.3974,302.1167,389.2833,974.244,303.9444,141.5432,223.1634,45.5566
77,0.224,518.9583,170.0885,145.0598,722.408,188.6549,816.7167,24.111,147.7755,66.2489,261.6182,365.513,1000.0,388.8714,108.028,170.8525,59.115
77,0.2241,663.1576,274.2022,245.3921,522.3109,163.2026,631.5389,16.947,217.531,68.9372,314.3692,365.961,1000.0,328.5343,148.1662,191.5338,42.5769
77,0.2245,812.3957,242.5061,123.6028,594.1921,219.2305,798.0088,18.4855,153.1619,62.616,320.4972,393.8303,916.1368,422.9424,90.401,218.4873,41.1896
77,0.2243,590.8128,132.3154,204.7813,536.5545,248.7747,645.7466,25.909,164.0138,76.6132,271.3304,419.0436,933.3735,418.817,141.5432,223.1634,81.1677
77,0.2372,465.3862,133.8386,179.2957,525.3328,165.5592,197.6118,22.4492,166.8839,74.4136,264.1613,309.6885,886.2636,348.6432,96.0815,58.324,46.4174
77,0.2348,638.8301,122.1579,176.5703,487.0299,122.5836,204.1263,25.9268,182.4346,79.3482,226.1399,272.9132,1000.0,451.2532,139.3746,57.7211,38.1283
77,0.2258,727.2723,176.4297,306.1091,622.101,171.727,154.4652,18.3629,113.1446,89.9633,315.0249,437.5887,945.7614,360.9282,171.9982,153.6464,56.2149
77,0.2338,881.4625,134.9034,155.9819,650.6875,191.6025,770.8108,19.5957,170.6318,63.6877,200.3095,295.7752,905.1538,326.8787,111.3758,253.5913,75.911
77,0.224,467.6138,126.4751,180.0366,525.3328,211.2816,506.2034,22.4492,164.0138,71.3393,236.2538,339.8672,980.7833,523.5866,106.3717,160.3463,79.2409
77,0.2246,800.1834,170.0907,270.5266,616.9516,211.2816,163.1449,25.3062,123.4804,78.3306,231.9111,291.2197,934.3722,324.0483,155.036,160.3463,45.0157
77,0.2273,697.9829,127.4213,131.6168,536.5545,166.3089,174.9874,24.2693,108.1147,79.5034,271.3304,419.0436,974.244,303.9444,141.5432,132.6686,87.2072
77,0.2373,807.6093,170.0907,115.2538,538.909,174.958,732.5578,41.6671,131.6903,76.3974,245.1428,309.6885,869.7366,523.5866,133.197,58.324,46.4174
77,0.2239,700.3818,143.5251,214.2289,616.9516,211.2816,703.7599,18.4639,123.4804,66.6146,248.6155,339.8672,980.7833,402.6904,102.895,160.3463,45.0157
77,0.2441,435.2194,123.8188,177.2203,549.256,205.7797,128.5523,25.2787,152.7485,86.1958,211.0148,312.7217,943.594,390.2197,101.673,42.3662,41.1931
77,0.224,807.6093,126.4751,180.0366,525.3328,211.2816,506.2034,22.9673,164.0138,71.3393,248.6155,339.8672,980.7833,388.4686,106.3717,160.3463,79.2409
78,0.2239,758.9977,225.2934,234.9592,565.9014,255.5776,637.3161,17.7227,203.3488,70.0612,283.1083,394.765,903.818,448.7662,153.31,191.0913,49.7037
78,0.2246,679.7301,170.0907,270.5266,659.078,211.2816,707.891,25.3062,123.4804,78.3306,231.9111,291.2197,869.7366,365.3844,155.036,160.3463,45.0157
78,0.2244,662.2362,161.9094,227.9264,496.8621,215.7296,718.2663,24.8537,119.9257,75.1185,205.1794,371.6272,949.0246,383.1373,151.8143,152.8809,44.0533
78,0.2269,739.5817,117.1388,118.3714,468.5997,210.0852,725.9175,23.0535,174.1105,61.8767,292.2941,397.6296,983.7328,368.4522,112.9434,263.2494,46.5442
78,0.2241,663.1576,274.2022,245.3921,522.3109,163.2026,631.5389,16.947,217.531,68.9372,314.3692,365.961,1000.0,328.5343,148.1662,191.5338,42.5769
78,0.2249,693.5277,182.3595,192.7787,599.3247,209.0393,653.3026,39.6703,108.0094,69.9693,265.6484,327.595,1000.0,411.9299,113.3954,126.7334,42.1889
78,0.2372,465.3862,170.0907,115.2538,538.909,174.958,732.5578,22.4492,166.8839,76.3974,264.1613,309.6885,886.2636,523.5866,133.197,58.324,46.4174
78,0.2239,758.9977,274.2022,234.9592,565.9014,163.2026,631.5389,17.7227,217.531,68.9372,283.1083,394.765,903.818,448.7662,153.31,191.0913,49.7037
78,0.2241,663.1576,132.3154,245.3921,522.3109,248.7747,645.7466,16.947,217.531,68.9372,271.3304,365.961,933.3735,328.5343,141.5432,191.5338,42.5769
78,0.2252,700.3818,143.5251,214.2289,616.9516,122.5836,703.7599,18.4639,182.4346,66.6146,226.1399,272.9132,1000.0,402.6904,102.895,160.3463,45.0157
78,0.2265,663.1576,274.2022,245.3921,650.6875,191.6025,631.5389,16.947,217.531,68.9372,200.3095,295.7752,905.1538,328.5343,148.1662,191.5338,42.5769
78,0.2273,697.9829,134.9034,131.6168,650.6875,191.6025,770.8108,24.2693,170.6318,63.6877,200.3095,419.0436,905.1538,326.8787,111.3758,132.6686,75.911
78,0.2497,435.2194,132.3154,204.7813,549.256,248.7747,645.7466,25.909,152.7485,76.6132,211.0148,419.0436,943.594,390.2197,101.673,42.3662,81.1677
78,0.225,616.8481,175.7832,127.5597,486.795,169.8085,471.7225,24.9732,113.2326,75.7685,269.0884,418.4641,942.6528,369.292,150.9515,241.6651,53.1632
78,0.224,935.9225,182.8036,228.1436,651.7326,228.2122,167.3664,27.3088,122.2995,63.5785,264.1753,264.488,983.8406,261.3784,128.8959,128.1904,39.8057
78,0.224,679.7301,126.4751,180.0366,525.3328,165.5592,707.891,41.6671,131.6903,71.3393,236.2538,339.8672,980.7833,523.5866,96.0815,165.778,45.5566
78,0.2348,697.9829,127.4213,176.5703,487.0299,166.3089,174.9874,25.9268,108.1147,79.5034,271.3304,272.9132,974.244,451.2532,139.3746,57.7211,38.1283
78,0.2312,852.6782,132.7154,198.6434,517.7253,266.826,472.6733,21.0961,151.8217,55.5294,215.4133,331.2971,802.4467,514.2684,92.9666,261.9868,75.6175
78,0.2393,877.848,138.4652,148.4297,648.583,165.5353,688.5929,21.7294,182.8749,66.9662,222.8628,269.3298,1000.0,453.1414,88.8093,266.1709,74.8687
78,0.2348,638.8301,170.0907,176.5703,538.909,122.5836,204.1263,41.6671,131.6903,79.3482,245.1428,272.9132,869.7366,451.2532,139.3746,57.7211,46.4174
79,0.2239,758.9977,274.2022,234.9592,565.9014,163.2026,631.5389,17.7227,217.531,68.9372,283.1083,394.765,903.818,448.7662,153.31,191.0913,49.7037
79,0.2423,758.9977,170.0907,115.2538,565.9014,163.2026,631.5389,17.7227,166.8839,76.3974,264.1613,394.765,886.2636,523.5866,153.31,58.324,46.4174
79,0.2317,877.848,132.7154,198.6434,517.7253,266.826,472.6733,21.0961,151.8217,55.5294,215.4133,331.2971,802.4467,514.2684,88.8093,266.1709,75.6175
79,0.2438,435.2194,132.3154,176.5703,549.256,122.5836,645.7466,41.6671,152.7485,79.3482,211.0148,419.0436,943.594,390.2197,139.3746,57.7211,81.1677
79,0.2241,663.1576,274.2022,245.3921,650.6875,163.2026,631.5389,16.947,217.531,68.9372,314.3692,365.961,905.1538,328.5343,148.1662,191.5338,42.5769
79,0.228,693.5277,182.3595,192.7787,599.3247,248.7747,645.7466,39.6703,152.7485,76.6132,265.6484,419.0436,1000.0,411.9299,101.673,126.7334,81.1677
79,0.2239,679.7301,225.2934,234.9592,565.9014,211.2816,707.891,17.7227,203.3488,78.3306,283.1083,394.765,869.7366,365.3844,155.036,191.0913,49.7037
79,0.2245,663.1576,132.3154,270.5266,522.3109,248.7747,707.891,16.947,123.4804,68.9372,231.9111,291.2197,933.3735,365.3844,155.036,160.3463,42.5769
79,0.2273,852.6782,134.9034,131.6168,517.7253,266.826,770.8108,24.2693,151.8217,55.5294,200.3095,419.0436,905.1538,326.8787,92.9666,132.6686,75.6175
79,0.2241,663.1576,132.3154,245.3921,522.3109,122.5836,204.1263,16.947,217.531,68.9372,271.3304,365.961,869.7366,328.5343,141.5432,191.5338,42.5769
79,0.2387,697.9829,182.3595,192.7787,599.3247,166.3089,653.3026,39.6703,108.0094,79.5034,271.3304,327.595,974.244,451.2532,113.3954,57.7211,38.1283
79,0.2242,663.1576,170.0907,245.3921,522.3109,248.7747,732.5578,22.4492,217.531,68.9372,271.3304,365.961,886.2636,523.5866,133.197,191.5338,42.5769
79,0.2239,643.8285,179.0235,304.1535,558.2023,163.7641,578.2853,19.4323,227.1168,79.6784,405.0443,385.0102,853.8693,339.0351,145.6337,184.8736,42.1059
79,0.2266,616.8481,161.9094,127.5597,496.8621,215.7296,471.7225,24.9732,113.2326,75.1185,205.1794,371.6272,949.0246,369.292,150.9515,241.6651,44.0533
79,0.225,616.8481,134.9034,127.5597,486.795,191.6025,471.7225,24.2693,170.6318,75.7685,269.0884,418.4641,942.6528,369.292,111.3758,241.6651,75.911
79,0.2348,435.2194,132.3154,176.5703,538.909,248.7747,645.7466,25.909,131.6903,79.3482,245.1428,272.9132,943.594,390.2197,139.3746,57.7211,81.1677
79,0.2269,739.5817,117.1388,118.3714,468.5997,210.0852,725.9175,23.0535,174.1105,61.8767,292.2941,397.6296,983.7328,368.4522,112.9434,263.2494,46.5442
79,0.2497,935.9225,132.3154,228.1436,549.256,228.2122,645.7466,25.909,122.2995,76.6132,264.1753,419.0436,943.594,261.3784,128.8959,42.3662,81.1677
79,0.2239,634.2408,185.1294,269.5028,465.2096,215.5849,585.8251,15.9204,134.6272,82.2957,316.8933,356.4903,1000.0,324.2458,174.0169,168.3355,42.1343
79,0.2356,578.9299,115.4749,247.0862,475.0721,163.7864,497.7876,16.8497,168.7042,65.1657,198.9586,319.3497,690.8047,343.9553,131.9427,288.6438,70.7702
80,0.2239,634.2408,185.1294,269.5028,465.2096,215.5849,585.8251,15.9204,134.6272,82.2957,316.8933,356.4903,1000.0,324.2458,174.0169,168.3355,42.1343
80,0.224,758.9977,132.3154,228.1436,565.9014,228.2122,631.5389,25.909,217.531,76.6132,283.1083,419.0436,943.594,261.3784,153.31,191.0913,81.1677
80,0.2242,739.5817,274.2022,245.3921,650.6875,163.2026,631.5389,23.0535,217.531,61.8767,314.3692,365.961,905.1538,328.5343,148.1662,191.5338,42.5769
80,0.2241,758.9977,274.2022,245.3921,522.3109,248.7747,631.5389,17.7227,217.531,68.9372,283.1083,365.961,903.818,448.7662,133.197,191.0913,42.5769
80,0.2241,607.1973,299.7501,263.3336,705.5938,163.153,575.0845,37.5153,115.718,67.2011,319.9925,411.8116,975.7815,299.291,166.3192,182.2762,46.7706
80,0.2297,898.0242,154.8425,109.235,474.2659,227.405,554.2634,16.8816,176.266,48.8918,211.3854,340.1648,866.0192,361.0366,98.0922,254.9039,45.0606
80,0.2265,739.5817,134.9034,118.3714,517.7253,266.826,770.8108,24.2693,151.8217,61.8767,200.3095,397.6296,983.7328,326.8787,112.9434,132.6686,46.5442
80,0.225,664.2099,145.0571,139.4769,633.3553,172.3361,690.5111,23.3963,133.3846,80.7886,221.8196,433.322,912.4265,414.8158,98.6775,251.4293,89.2542
80,0.2348,435.2194,132.3154,176.5703,538.909,248.7747,645.7466,25.909,131.6903,79.3482,245.1428,272.9132,943.594,390.2197,139.3746,57.7211,81.1677
80,0.228,693.5277,182.3595,192.7787,599.3247,166.3089,645.7466,39.6703,152.7485,76.6132,265.6484,419.0436,974.244,411.9299,113.3954,126.7334,38.1283
80,0.2294,859.5413,211.174,198.8868,558.1128,224.8167,640.9538,36.2834,145.6491,55.4581,209.9249,428.4436,971.0382,492.0009,111.1853,316.821,76.2777
80,0.2266,616.8481,161.9094,234.9592,496.8621,163.2026,631.5389,17.7227,217.531,75.1185,205.1794,371.6272,949.0246,369.292,153.31,241.6651,44.0533
80,0.2478,664.4376,111.6244,202.6342,460.2029,203.3803,847.9439,27.1186,121.1436,67.473,305.8013,418.3831,1000.0,331.9985,123.9246,46.9319,58.3504
80,0.2242,663.1576,274.2022,234.9592,650.6875,163.2026,631.5389,17.7227,217.531,68.9372,314.3692,365.961,905.1538,328.5343,148.1662,191.5338,42.5769
80,0.2241,707.6895,152.7004,162.6316,516.3954,210.183,580.8884,23.0958,150.9919,59.8167,230.2711,403.8272,771.6486,524.6111,86.3183,206.4171,41.4141
80,0.2241,758.9977,274.2022,234.9592,496.8621,215.7296,631.5389,24.9732,113.2326,75.1185,205.1794,371.6272,949.0246,448.7662,150.9515,191.0913,49.7037
80,0.2257,616.8481,274.2022,234.9592,565.9014,163.2026,471.7225,24.9732,217.531,75.1185,283.1083,394.765,903.818,369.292,153.31,241.6651,44.0533
80,0.2247,629.7505,171.0417,176.9568,521.0349,232.6623,500.2158,27.2812,161.5493,75.5025,212.4833,427.9286,866.9963,379.5677,166.5558,239.8816,45.3783
80,0.2287,739.5817,170.0907,118.3714,468.5997,248.7747,732.5578,23.0535,174.1105,61.8767,271.3304,365.961,983.7328,368.4522,112.9434,263.2494,42.5769
80,0.2389,435.2194,132.7154,176.5703,538.909,248.7747,645.7466,25.909,151.8217,79.3482,245.1428,331.2971,943.594,390.2197,88.8093,57.7211,81.1677
81,0.2239,634.2408,185.1294,269.5028,465.2096,215.5849,585.8251,15.9204,134.6272,82.2957,316.8933,356.4903,1000.0,324.2458,174.0169,168.3355,42.1343
81,0.2389,739.5817,132.7154,176.5703,538.909,248.7747,645.7466,24.2693,151.8217,61.8767,245.1428,331.2971,983.7328,326.8787,112.9434,57.7211,81.1677
81,0.241,758.9977,132.7154,176.5703,538.909,248.7747,645.7466,17.7227,217.531,79.3482,283.1083,365.961,943.594,448.7662,133.197,57.7211,81.1677
81,0.2369,898.0242,132.3154,109.235,474.2659,227.405,645.7466,16.8816,131.6903,79.3482,211.3854,272.9132,943.594,390.2197,98.0922,254.9039,45.0606
81,0.2241,758.9977,154.8425,245.3921,474.2659,248.7747,554.2634,17.7227,217.531,68.9372,283.1083,365.961,866.0192,448.7662,98.0922,191.0913,45.0606
81,0.2246,603.3943,201.0673,232.107,655.3081,211.9184,732.8397,23.0388,196.9274,68.1923,319.2253,390.1829,831.1941,296.5085,137.6381,155.2662,41.6683
81,0.2266,435.2194,161.9094,176.5703,496.8621,163.2026,631.5389,25.909,217.531,79.3482,245.1428,371.6272,943.594,390.2197,139.3746,241.6651,44.0533
81,0.224,607.1973,299.7501,263.3336,565.9014,163.2026,575.0845,24.9732,115.718,67.2011,283.1083,394.765,975.7815,369.292,166.3192,182.2762,44.0533
81,0.2353,582.7307,160.7232,245.8359,519.0318,235.2777,723.4186,19.5169,208.1912,86.3136,207.5073,368.3428,911.8634,318.7459,124.1723,329.86,36.2955
81,0.228,693.5277,132.7154,192.7787,599.3247,166.3089,645.7466,25.909,152.7485,76.6132,245.1428,419.0436,974.244,390.2197,113.3954,126.7334,38.1283
81,0.2239,739.5817,274.2022,245.3921,705.5938,163.2026,631.5389,23.0535,217.531,67.2011,319.9925,411.8116,975.7815,328.5343,148.1662,191.5338,46.7706
81,0.2246,664.2099,145.0571,234.9592,496.8621,172.3361,631.5389,23.3963,133.3846,80.7886,221.8196,433.322,912.4265,369.292,98.6775,241.6651,44.0533
81,0.225,664.2099,274.2022,139.4769,496.8621,215.7296,631.5389,23.3963,113.2326,80.7886,205.1794,433.322,949.0246,414.8158,98.6775,251.4293,89.2542
81,0.224,739.5817,132.3154,228.1436,565.9014,228.2122,770.8108,25.909,151.8217,61.8767,283.1083,419.0436,943.594,261.3784,112.9434,191.0913,81.1677
81,0.2241,487.2049,125.6137,258.872,587.7311,175.1028,427.5136,24.3121,212.136,78.6977,317.9383,367.4758,932.7966,393.2038,180.3513,188.0205,41.5625
81,0.2287,739.5817,170.0907,118.3714,468.5997,248.7747,732.5578,23.0535,174.1105,61.8767,271.3304,365.961,983.7328,368.4522,112.9434,263.2494,42.5769
81,0.2273,664.4376,111.6244,118.3714,460.2029,203.3803,847.9439,27.1186,151.8217,67.473,200.3095,418.3831,1000.0,331.9985,123.9246,132.6686,46.5442
81,0.2239,758.9977,274.2022,245.3921,522.3109,166.3089,631.5389,17.7227,152.7485,68.9372,283.1083,419.0436,974.244,411.9299,113.3954,191.0913,42.5769
81,0.2297,758.9977,154.8425,109.235,474.2659,227.405,554.2634,16.8816,113.2326,48.8918,211.3854,340.1648,949.0246,361.0366,150.9515,254.9039,49.7037
81,0.2267,731.2637,275.6364,234.4198,682.5348,173.3525,724.9695,40.888,179.9667,76.997,272.4537,431.1709,1000.0,475.4842,102.0819,142.6369,34.6851
82,0.2239,634.2408,185.1294,269.5028,465.2096,215.5849,585.8251,15.9204,134.6272,82.2957,316.8933,356.4903,1000.0,324.2458,174.0169,168.3355,42.1343
82,0.224,739.5817,274.2022,228.1436,565.9014,163.2026,770.8108,23.0535,151.8217,67.2011,283.1083,419.0436,975.7815,328.5343,148.1662,191.5338,46.7706
82,0.2239,758.9977,274.2022,245.3921,522.3109,166.3089,631.5389,17.7227,152.7485,68.9372,283.1083,419.0436,974.244,411.9299,113.3954,191.0913,42.5769
82,0.2251,739.5817,145.0571,234.9592,496.8621,172.3361,631.5389,23.3963,133.3846,80.7886,319.9925,411.8116,975.7815,369.292,148.1662,241.6651,46.7706
82,0.2281,699.1278,282.6311,171.9932,709.1126,177.7451,671.2375,28.7934,234.4075,60.9728,278.6581,426.7014,938.4696,403.6165,133.581,128.563,42.8044
82,0.2252,651.7748,117.8067,211.7773,597.1052,215.2434,628.5313,26.7983,144.9723,58.1831,322.7882,315.8201,870.8965,249.8006,117.2638,184.9163,88.8252
82,0.2244,820.6421,229.4387,242.0638,704.859,178.7823,610.128,23.4189,218.1458,76.8339,315.8567,359.5084,984.8737,481.518,139.6026,193.7882,50.9399
82,0.2243,758.9977,274.2022,269.5028,465.2096,215.5849,585.8251,17.7227,134.6272,82.2957,283.1083,356.4903,1000.0,411.9299,174.0169,191.0913,42.1343
82,0.2268,774.4974,263.9079,86.1964,420.4649,185.4349,619.6996,25.2128,277.9178,68.202,296.376,380.9983,1000.0,341.9126,150.6664,249.6191,50.5648
